provider	event_id	version	event(fields)	opcode	keywords	task	level	evtlog_channel	evtlog_message
Microsoft-Windows-Host-Network-Management	1000	0	task_0(UnicodeString Parameter0, UnicodeString Parameter1)			task_0	Warning		
Microsoft-Windows-Host-Network-Management	1001	0	task_01001(UnicodeString ErrorMessage, UnicodeString ErrorCode, UnicodeString Parameter0, UnicodeString Parameter1)			task_0	Informational		
Microsoft-Windows-Host-Network-Management	1002	0	task_01002(UnicodeString Parameter0, UnicodeString Parameter1)			task_0	Informational		
Microsoft-Windows-Host-Network-Management	1003	0	task_01003(UnicodeString Parameter0, UnicodeString Parameter1)			task_0	Informational		
Microsoft-Windows-Host-Network-Management	1004	0	task_01004(UnicodeString Parameter0, UnicodeString Parameter1)			task_0	Warning		
