provider	event_id	version	event(fields)	opcode	keywords	task	level	evtlog_channel	evtlog_message
WindowsAzure-GuestAgent-Metrics	1	0	PluginPerf(Int64 Timestamp100ns, Int32 EventPid, Int32 EventTid, UnicodeString pluginName, UnicodeString pluginVersion, UnicodeString pluginAction, UInt64 pluginTime)			PluginPerf	Informational		
WindowsAzure-GuestAgent-Metrics	2	0	RoleStartPerf(Int64 Timestamp100ns, Int32 EventPid, Int32 EventTid, UInt64 pluginCount, UInt64 startupTaskCount, UInt64 endpointCount, UInt64 certificateCount, UInt64 firewallTimeInMilliseconds, UInt64 certificateTimeInMilliseconds, UInt64 pluginDownloadTimeinMilliseconds, UInt64 pluginInstallTimeInMilliseconds, UInt64 startupTaskTimeInMilliseconds, UInt64 onStartTimeInMilliseconds, UInt64 totalTimeInMilliseconds)			RoleStartPerf	Informational		
WindowsAzure-GuestAgent-Metrics	3	0	GenericUsage(Int64 Timestamp100ns, Int32 EventPid, Int32 EventTid, UnicodeString eventName, UnicodeString capabilityUsed, UnicodeString context1, UnicodeString context2, UnicodeString context3)			GenericUsage	Informational		
WindowsAzure-GuestAgent-Metrics	4	0	GenericPerformance(Int64 Timestamp100ns, Int32 EventPid, Int32 EventTid, UnicodeString eventName, UInt64 timeInMilliseconds, UnicodeString context1, UnicodeString context2, UnicodeString context3)			GenericPerformance	Informational		
WindowsAzure-GuestAgent-Metrics	5	1	GAExtensionPerf_V1(Int64 Timestamp100ns, Int32 EventPid, Int32 EventTid, UnicodeString Name, UnicodeString ExtensionVersion, UnicodeString ExtensionAction, Int64 Duration)			GAExtensionPerf	Informational		
WindowsAzure-GuestAgent-Metrics	6	1	GARoleStartPerf_V1(Int64 Timestamp100ns, Int32 EventPid, Int32 EventTid, Int64 pluginCount, Int64 startupTaskCount, Int64 endpointCount, Int64 certificateCount, Int64 firewallTimeInMilliseconds, Int64 certificateTimeInMilliseconds, Int64 pluginDownloadTimeinMilliseconds, Int64 pluginInstallTimeInMilliseconds, Int64 startupTaskTimeInMilliseconds, Int64 onStartTimeInMilliseconds, Int64 totalTimeInMilliseconds)			GARoleStartPerf	Informational		
WindowsAzure-GuestAgent-Metrics	7	1	GAGenericUsage_V1(Int64 Timestamp100ns, Int32 EventPid, Int32 EventTid, UnicodeString eventName, UnicodeString capabilityUsed, UnicodeString context1, UnicodeString context2, UnicodeString context3)			GAGenericUsage	Informational		
WindowsAzure-GuestAgent-Metrics	8	1	GAGenericPerformance_V1(Int64 Timestamp100ns, Int32 EventPid, Int32 EventTid, UnicodeString eventName, Int64 timeInMilliseconds, UnicodeString context1, UnicodeString context2, UnicodeString context3)			GAGenericPerformance	Informational		
WindowsAzure-GuestAgent-Metrics	9	1	GAPerfCounter_V1(Int64 Timestamp100ns, Int32 EventPid, Int32 EventTid, UnicodeString category, UnicodeString counter, UnicodeString instance, Float value)			GAPerfCounter	Informational		
