provider	event_id	version	event(fields)	opcode	keywords	task	level	evtlog_channel	evtlog_message
Bootstrapper	1	0	task_0(Int64 Timestamp100ns, Int32 EventPid, Int32 EventTid, UnicodeString Payload)			task_0	Informational		
Bootstrapper	2	0	task_02(Int64 Timestamp100ns, Int32 EventPid, Int32 EventTid, UnicodeString Payload)			task_0	Warning		
Bootstrapper	3	0	task_03(Int64 Timestamp100ns, Int32 EventPid, Int32 EventTid, UnicodeString Payload)			task_0	Error		
Bootstrapper	4	0	task_04(Int64 Timestamp100ns, Int32 EventPid, Int32 EventTid, UnicodeString Payload)			task_0	Critical		
Bootstrapper	5	0	task_05(Int64 Timestamp100ns, Int32 EventPid, Int32 EventTid, UnicodeString Payload)			task_0	Verbose		
Bootstrapper	6	0	task_06(Int64 Timestamp100ns, Int32 EventPid, Int32 EventTid, UnicodeString Payload)		Important	task_0	Informational		
